spell damage,hit chance,crit chance,number of mages,simulations,dps per mage
450,99,35,9,3000,743.36
450,99,40,1,3000,814.85
450,99,40,2,3000,892.13
450,99,40,3,3000,898.69
450,99,40,4,3000,874.14
450,99,40,5,3000,852.14
450,99,40,6,3000,819.33
450,99,40,7,3000,795.82
450,99,40,8,3000,775.74
450,99,40,9,3000,759.21
450,99,45,1,3000,866.65
450,99,45,2,3000,946.72
450,99,45,3,3000,942.88
450,99,45,4,3000,905.51
450,99,45,5,3000,870.89
450,99,45,6,3000,837.43
450,99,45,7,3000,812.31
450,99,45,8,3000,791.87
450,99,45,9,3000,773.55
450,99,50,1,3000,923.52
450,99,50,2,3000,1003.37
450,99,50,3,3000,982.49
450,99,50,4,3000,928.24
450,99,50,5,3000,890.67
450,99,50,6,3000,856.84
450,99,50,7,3000,828.44
450,99,50,8,3000,806.00
450,99,50,9,3000,787.18
450,99,55,1,3000,988.02
450,99,55,2,3000,1061.50
450,99,55,3,3000,1017.46
450,99,55,4,3000,953.18
450,99,55,5,3000,910.94
450,99,55,6,3000,873.50
450,99,55,7,3000,843.69
450,99,55,8,3000,819.88
450,99,55,9,3000,800.12
450,99,60,1,3000,1058.18
450,99,60,2,3000,1118.46
450,99,60,3,3000,1048.91
450,99,60,4,3000,976.30
450,99,60,5,3000,929.24
450,99,60,6,3000,889.39
450,99,60,7,3000,857.46
450,99,60,8,3000,832.99
450,99,60,9,3000,812.85
450,99,65,1,3000,1136.85
450,99,65,2,3000,1167.38
450,99,65,3,3000,1075.06
450,99,65,4,3000,996.66
450,99,65,5,3000,946.07
450,99,65,6,3000,903.82
450,99,65,7,3000,871.46
450,99,65,8,3000,845.78
450,99,65,9,3000,824.79
450,99,70,1,3000,1222.36
450,99,70,2,3000,1217.51
450,99,70,3,3000,1102.63
450,99,70,4,3000,1015.33
450,99,70,5,3000,961.52
450,99,70,6,3000,917.55
450,99,70,7,3000,884.22
450,99,70,8,3000,858.27
450,99,70,9,3000,837.59
500,89,10,1,3000,547.85
500,89,10,2,3000,582.04
500,89,10,3,3000,592.63
500,89,10,4,3000,592.40
500,89,10,5,3000,591.56
500,89,10,6,3000,590.86
500,89,10,7,3000,588.66
500,89,10,8,3000,588.18
500,89,10,9,3000,585.20
500,89,15,1,3000,575.13
500,89,15,2,3000,613.22
500,89,15,3,3000,626.08
500,89,15,4,3000,628.38
500,89,15,5,3000,629.28
500,89,15,6,3000,628.60
500,89,15,7,3000,626.55
500,89,15,8,3000,625.11
500,89,15,9,3000,622.75
500,89,20,1,3000,604.14
500,89,20,2,3000,648.67
500,89,20,3,3000,663.61
500,89,20,4,3000,668.30
500,89,20,5,3000,668.28
500,89,20,6,3000,668.82
500,89,20,7,3000,664.20
500,89,20,8,3000,658.67
500,89,20,9,3000,653.61
500,89,25,1,3000,636.84
500,89,25,2,3000,687.95
500,89,25,3,3000,705.99
500,89,25,4,3000,709.94
500,89,25,5,3000,709.08
500,89,25,6,3000,703.23
500,89,25,7,3000,697.08
500,89,25,8,3000,686.83
500,89,25,9,3000,676.48
500,89,30,1,3000,669.41
500,89,30,2,3000,729.26
500,89,30,3,3000,750.01
500,89,30,4,3000,751.14
500,89,30,5,3000,745.47
500,89,30,6,3000,734.67
500,89,30,7,3000,721.86
500,89,30,8,3000,707.79
500,89,30,9,3000,693.22
500,89,35,1,3000,707.57
500,89,35,2,3000,775.24
500,89,35,3,3000,795.82
500,89,35,4,3000,790.63
500,89,35,5,3000,779.17
500,89,35,6,3000,760.45
500,89,35,7,3000,742.37
500,89,35,8,3000,722.97
500,89,35,9,3000,708.96
500,89,40,1,3000,748.17
500,89,40,2,3000,823.83
500,89,40,3,3000,840.96
500,89,40,4,3000,826.86
500,89,40,5,3000,806.08
500,89,40,6,3000,781.27
500,89,40,7,3000,757.28
500,89,40,8,3000,739.36
500,89,40,9,3000,723.73
500,89,45,1,3000,789.04
500,89,45,2,3000,875.89
500,89,45,3,3000,883.19
500,89,45,4,3000,857.47
500,89,45,5,3000,827.44
500,89,45,6,3000,798.53
500,89,45,7,3000,775.01
500,89,45,8,3000,755.38
500,89,45,9,3000,738.51
500,89,50,1,3000,837.50
500,89,50,2,3000,928.76
500,89,50,3,3000,925.76
500,89,50,4,3000,885.06
500,89,50,5,3000,845.60
500,89,50,6,3000,817.82
500,89,50,7,3000,791.95
500,89,50,8,3000,769.28
500,89,50,9,3000,751.75
500,89,55,1,3000,892.30
500,89,55,2,3000,983.17
500,89,55,3,3000,961.72
500,89,55,4,3000,908.53
500,89,55,5,3000,866.20
500,89,55,6,3000,834.00
500,89,55,7,3000,806.96
500,89,55,8,3000,782.78
500,89,55,9,3000,764.64
500,89,60,1,3000,951.93
500,89,60,2,3000,1033.46
500,89,60,3,3000,995.39
500,89,60,4,3000,931.72
500,89,60,5,3000,885.20
500,89,60,6,3000,849.63
500,89,60,7,3000,820.14
500,89,60,8,3000,795.78
500,89,60,9,3000,776.64
500,89,65,1,3000,1014.27
500,89,65,2,3000,1087.96
500,89,65,3,3000,1025.03
500,89,65,4,3000,953.86
500,89,65,5,3000,901.74
500,89,65,6,3000,864.44
500,89,65,7,3000,834.56
500,89,65,8,3000,809.03
500,89,65,9,3000,788.26
500,89,70,1,3000,1083.04
500,89,70,2,3000,1136.07
500,89,70,3,3000,1049.07
500,89,70,4,3000,973.75
500,89,70,5,3000,918.44
500,89,70,6,3000,878.27
500,89,70,7,3000,846.42
500,89,70,8,3000,820.52
500,89,70,9,3000,799.94
500,91,10,1,3000,561.01
500,91,10,2,3000,594.72
500,91,10,3,3000,605.29
500,91,10,4,3000,604.61
500,91,10,5,3000,603.99
500,91,10,6,3000,603.15
500,91,10,7,3000,601.65
500,91,10,8,3000,600.00
500,91,10,9,3000,598.71
500,91,15,1,3000,588.85
500,91,15,2,3000,627.79
500,91,15,3,3000,640.04
500,91,15,4,3000,641.54
500,91,15,5,3000,641.81
500,91,15,6,3000,642.97
500,91,15,7,3000,640.02
500,91,15,8,3000,638.78
500,91,15,9,3000,636.33
500,91,20,1,3000,618.96
500,91,20,2,3000,663.61
500,91,20,3,3000,677.92
500,91,20,4,3000,681.27
500,91,20,5,3000,683.85
500,91,20,6,3000,682.97
500,91,20,7,3000,679.27
500,91,20,8,3000,673.32
500,91,20,9,3000,667.47
500,91,25,1,3000,651.22
500,91,25,2,3000,703.63
500,91,25,3,3000,723.15
500,91,25,4,3000,724.99
500,91,25,5,3000,723.65
500,91,25,6,3000,720.54
500,91,25,7,3000,711.32
500,91,25,8,3000,700.73
500,91,25,9,3000,689.86
500,91,30,1,3000,686.19
500,91,30,2,3000,748.22
500,91,30,3,3000,767.32
500,91,30,4,3000,768.58
500,91,30,5,3000,762.46
500,91,30,6,3000,752.10
500,91,30,7,3000,736.57
500,91,30,8,3000,721.35
500,91,30,9,3000,706.12
500,91,35,1,3000,726.16
500,91,35,2,3000,794.63
500,91,35,3,3000,813.87
500,91,35,4,3000,807.37
500,91,35,5,3000,795.95
500,91,35,6,3000,777.00
500,91,35,7,3000,755.90
500,91,35,8,3000,736.84
500,91,35,9,3000,722.06
500,91,40,1,3000,767.26
500,91,40,2,3000,845.90
500,91,40,3,3000,860.06
500,91,40,4,3000,844.59
500,91,40,5,3000,822.78
500,91,40,6,3000,796.55
500,91,40,7,3000,772.33
500,91,40,8,3000,753.62
500,91,40,9,3000,738.02
500,91,45,1,3000,813.30
500,91,45,2,3000,899.07
500,91,45,3,3000,903.29
500,91,45,4,3000,875.57
500,91,45,5,3000,844.46
500,91,45,6,3000,814.44
500,91,45,7,3000,790.06
500,91,45,8,3000,769.43
500,91,45,9,3000,752.17
500,91,50,1,3000,863.12
500,91,50,2,3000,952.44
500,91,50,3,3000,945.49
500,91,50,4,3000,903.42
500,91,50,5,3000,862.61
500,91,50,6,3000,832.74
500,91,50,7,3000,806.34
500,91,50,8,3000,783.90
500,91,50,9,3000,765.50
500,91,55,1,3000,917.64
500,91,55,2,3000,1005.69
500,91,55,3,3000,982.66
500,91,55,4,3000,926.09
500,91,55,5,3000,882.78
500,91,55,6,3000,849.61
500,91,55,7,3000,821.66
500,91,55,8,3000,797.82
500,91,55,9,3000,778.82
500,91,60,1,3000,980.40
500,91,60,2,3000,1060.88
500,91,60,3,3000,1014.61
500,91,60,4,3000,949.56
500,91,60,5,3000,901.15
500,91,60,6,3000,865.92
500,91,60,7,3000,835.80
500,91,60,8,3000,810.96
500,91,60,9,3000,791.55
500,91,65,1,3000,1047.97
500,91,65,2,3000,1112.66
500,91,65,3,3000,1044.45
500,91,65,4,3000,970.42
500,91,65,5,3000,920.07
500,91,65,6,3000,880.69
500,91,65,7,3000,848.36
500,91,65,8,3000,823.05
500,91,65,9,3000,802.46
500,91,70,1,3000,1120.65
500,91,70,2,3000,1162.91
500,91,70,3,3000,1070.34
500,91,70,4,3000,992.09
500,91,70,5,3000,934.62
500,91,70,6,3000,894.30
500,91,70,7,3000,861.53
500,91,70,8,3000,835.38
500,91,70,9,3000,814.71
500,93,10,1,3000,574.03
500,93,10,2,3000,608.20
500,93,10,3,3000,617.31
500,93,10,4,3000,617.96
500,93,10,5,3000,616.55
500,93,10,6,3000,614.91
500,93,10,7,3000,613.79
500,93,10,8,3000,612.44
500,93,10,9,3000,611.09
500,93,15,1,3000,602.28
500,93,15,2,3000,641.45
500,93,15,3,3000,652.52
500,93,15,4,3000,654.35
500,93,15,5,3000,654.74
500,93,15,6,3000,655.25
500,93,15,7,3000,653.11
500,93,15,8,3000,651.57
500,93,15,9,3000,648.14
500,93,20,1,3000,633.65
500,93,20,2,3000,679.02
500,93,20,3,3000,693.47
500,93,20,4,3000,696.33
500,93,20,5,3000,699.70
500,93,20,6,3000,697.20
500,93,20,7,3000,692.60
500,93,20,8,3000,687.48
500,93,20,9,3000,680.68
500,93,25,1,3000,667.49
500,93,25,2,3000,720.57
500,93,25,3,3000,738.38
500,93,25,4,3000,741.30
500,93,25,5,3000,740.01
500,93,25,6,3000,735.58
500,93,25,7,3000,725.35
500,93,25,8,3000,714.55
500,93,25,9,3000,703.49
500,93,30,1,3000,703.96
500,93,30,2,3000,765.34
500,93,30,3,3000,786.38
500,93,30,4,3000,785.23
500,93,30,5,3000,779.74
500,93,30,6,3000,766.24
500,93,30,7,3000,752.08
500,93,30,8,3000,735.08
500,93,30,9,3000,719.06
500,93,35,1,3000,744.80
500,93,35,2,3000,813.70
500,93,35,3,3000,833.12
500,93,35,4,3000,824.74
500,93,35,5,3000,812.16
500,93,35,6,3000,792.70
500,93,35,7,3000,769.62
500,93,35,8,3000,751.17
500,93,35,9,3000,735.90
500,93,40,1,3000,788.11
500,93,40,2,3000,866.03
500,93,40,3,3000,879.54
500,93,40,4,3000,862.12
500,93,40,5,3000,839.12
500,93,40,6,3000,810.68
500,93,40,7,3000,786.43
500,93,40,8,3000,767.95
500,93,40,9,3000,751.33
500,93,45,1,3000,837.60
500,93,45,2,3000,921.68
500,93,45,3,3000,925.67
500,93,45,4,3000,893.11
500,93,45,5,3000,860.37
500,93,45,6,3000,828.94
500,93,45,7,3000,804.29
500,93,45,8,3000,783.51
500,93,45,9,3000,765.53
500,93,50,1,3000,888.75
500,93,50,2,3000,975.59
500,93,50,3,3000,966.76
500,93,50,4,3000,920.58
500,93,50,5,3000,879.04
500,93,50,6,3000,848.57
500,93,50,7,3000,820.99
500,93,50,8,3000,797.83
500,93,50,9,3000,779.69
500,93,55,1,3000,945.59
500,93,55,2,3000,1032.26
500,93,55,3,3000,1002.52
500,93,55,4,3000,942.80
500,93,55,5,3000,899.65
500,93,55,6,3000,864.56
500,93,55,7,3000,836.47
500,93,55,8,3000,812.30
500,93,55,9,3000,792.77
500,93,60,1,3000,1009.02
500,93,60,2,3000,1087.18
500,93,60,3,3000,1036.33
500,93,60,4,3000,966.48
500,93,60,5,3000,918.34
500,93,60,6,3000,882.04
500,93,60,7,3000,850.93
500,93,60,8,3000,826.16
500,93,60,9,3000,805.19
500,93,65,1,3000,1082.78
500,93,65,2,3000,1141.98
500,93,65,3,3000,1063.39
500,93,65,4,3000,989.04
500,93,65,5,3000,936.59
500,93,65,6,3000,896.67
500,93,65,7,3000,864.42
500,93,65,8,3000,837.74
500,93,65,9,3000,817.75
500,93,70,1,3000,1157.55
500,93,70,2,3000,1192.20
500,93,70,3,3000,1091.67
500,93,70,4,3000,1009.16
500,93,70,5,3000,952.75
500,93,70,6,3000,910.47
500,93,70,7,3000,877.21
500,93,70,8,3000,850.24
500,93,70,9,3000,829.83
500,95,10,1,3000,586.82
500,95,10,2,3000,621.14
500,95,10,3,3000,629.24
500,95,10,4,3000,629.44
500,95,10,5,3000,628.61
500,95,10,6,3000,628.24
500,95,10,7,3000,626.87
500,95,10,8,3000,625.01
500,95,10,9,3000,623.44
500,95,15,1,3000,616.43
500,95,15,2,3000,656.07
500,95,15,3,3000,667.63
500,95,15,4,3000,668.78
500,95,15,5,3000,670.57
500,95,15,6,3000,668.98
500,95,15,7,3000,667.29
500,95,15,8,3000,665.95
500,95,15,9,3000,662.04
500,95,20,1,3000,648.41
500,95,20,2,3000,693.80
500,95,20,3,3000,707.87
500,95,20,4,3000,712.54
500,95,20,5,3000,713.99
500,95,20,6,3000,712.14
500,95,20,7,3000,707.82
500,95,20,8,3000,701.70
500,95,20,9,3000,693.61
500,95,25,1,3000,682.09
500,95,25,2,3000,735.90
500,95,25,3,3000,755.11
500,95,25,4,3000,756.19
500,95,25,5,3000,757.86
500,95,25,6,3000,750.25
500,95,25,7,3000,739.61
500,95,25,8,3000,728.20
500,95,25,9,3000,716.57
500,95,30,1,3000,721.40
500,95,30,2,3000,782.92
500,95,30,3,3000,802.21
500,95,30,4,3000,801.59
500,95,30,5,3000,794.79
500,95,30,6,3000,780.73
500,95,30,7,3000,765.20
500,95,30,8,3000,749.23
500,95,30,9,3000,732.86
500,95,35,1,3000,763.17
500,95,35,2,3000,834.63
500,95,35,3,3000,852.81
500,95,35,4,3000,842.12
500,95,35,5,3000,828.89
500,95,35,6,3000,806.39
500,95,35,7,3000,784.38
500,95,35,8,3000,764.37
500,95,35,9,3000,748.89
500,95,40,1,3000,808.62
500,95,40,2,3000,886.62
500,95,40,3,3000,899.59
500,95,40,4,3000,879.16
500,95,40,5,3000,856.09
500,95,40,6,3000,825.93
500,95,40,7,3000,800.99
500,95,40,8,3000,782.21
500,95,40,9,3000,764.69
500,95,45,1,3000,858.62
500,95,45,2,3000,944.18
500,95,45,3,3000,943.77
500,95,45,4,3000,910.57
500,95,45,5,3000,879.26
500,95,45,6,3000,844.46
500,95,45,7,3000,819.10
500,95,45,8,3000,798.07
500,95,45,9,3000,779.90
500,95,50,1,3000,914.18
500,95,50,2,3000,999.55
500,95,50,3,3000,986.76
500,95,50,4,3000,935.43
500,95,50,5,3000,896.21
500,95,50,6,3000,863.37
500,95,50,7,3000,835.43
500,95,50,8,3000,813.21
500,95,50,9,3000,794.04
500,95,55,1,3000,973.68
500,95,55,2,3000,1057.62
500,95,55,3,3000,1022.30
500,95,55,4,3000,959.89
500,95,55,5,3000,916.91
500,95,55,6,3000,880.93
500,95,55,7,3000,851.04
500,95,55,8,3000,826.62
500,95,55,9,3000,806.73
500,95,60,1,3000,1042.98
500,95,60,2,3000,1116.51
500,95,60,3,3000,1055.57
500,95,60,4,3000,984.18
500,95,60,5,3000,935.72
500,95,60,6,3000,897.38
500,95,60,7,3000,865.60
500,95,60,8,3000,839.93
500,95,60,9,3000,820.14
500,95,65,1,3000,1114.22
500,95,65,2,3000,1168.29
500,95,65,3,3000,1082.13
500,95,65,4,3000,1006.14
500,95,65,5,3000,953.02
500,95,65,6,3000,912.52
500,95,65,7,3000,878.93
500,95,65,8,3000,854.02
500,95,65,9,3000,831.90
500,95,70,1,3000,1195.32
500,95,70,2,3000,1217.49
500,95,70,3,3000,1112.83
500,95,70,4,3000,1025.37
500,95,70,5,3000,969.13
500,95,70,6,3000,926.29
500,95,70,7,3000,892.33
500,95,70,8,3000,865.42
500,95,70,9,3000,844.26
500,97,10,1,3000,599.65
500,97,10,2,3000,634.55
500,97,10,3,3000,642.13
500,97,10,4,3000,641.84
500,97,10,5,3000,641.99
500,97,10,6,3000,640.60
500,97,10,7,3000,639.17
500,97,10,8,3000,636.74
500,97,10,9,3000,636.11
500,97,15,1,3000,630.05
500,97,15,2,3000,669.09
500,97,15,3,3000,680.64
500,97,15,4,3000,681.32
500,97,15,5,3000,684.58
500,97,15,6,3000,683.95
500,97,15,7,3000,681.25
500,97,15,8,3000,679.21
500,97,15,9,3000,675.77
500,97,20,1,3000,662.72
500,97,20,2,3000,708.74
500,97,20,3,3000,723.83
500,97,20,4,3000,726.55
500,97,20,5,3000,729.96
500,97,20,6,3000,726.22
500,97,20,7,3000,721.24
500,97,20,8,3000,715.11
500,97,20,9,3000,708.04
500,97,25,1,3000,699.65
500,97,25,2,3000,753.34
500,97,25,3,3000,771.30
500,97,25,4,3000,773.76
500,97,25,5,3000,772.87
500,97,25,6,3000,765.18
500,97,25,7,3000,754.25
500,97,25,8,3000,741.71
500,97,25,9,3000,730.61
500,97,30,1,3000,738.13
500,97,30,2,3000,800.99
500,97,30,3,3000,821.97
500,97,30,4,3000,817.37
500,97,30,5,3000,811.69
500,97,30,6,3000,796.70
500,97,30,7,3000,779.68
500,97,30,8,3000,762.60
500,97,30,9,3000,746.40
500,97,35,1,3000,781.79
500,97,35,2,3000,853.45
500,97,35,3,3000,870.28
500,97,35,4,3000,859.20
500,97,35,5,3000,844.80
500,97,35,6,3000,822.29
500,97,35,7,3000,798.53
500,97,35,8,3000,778.67
500,97,35,9,3000,762.18
500,97,40,1,3000,829.34
500,97,40,2,3000,910.79
500,97,40,3,3000,919.44
500,97,40,4,3000,896.31
500,97,40,5,3000,873.50
500,97,40,6,3000,840.10
500,97,40,7,3000,815.53
500,97,40,8,3000,795.66
500,97,40,9,3000,778.72
500,97,45,1,3000,880.59
500,97,45,2,3000,967.15
500,97,45,3,3000,965.25
500,97,45,4,3000,927.61
500,97,45,5,3000,892.73
500,97,45,6,3000,860.29
500,97,45,7,3000,833.56
500,97,45,8,3000,811.88
500,97,45,9,3000,793.62
500,97,50,1,3000,939.70
500,97,50,2,3000,1025.17
500,97,50,3,3000,1006.38
500,97,50,4,3000,953.49
500,97,50,5,3000,913.39
500,97,50,6,3000,879.06
500,97,50,7,3000,850.28
500,97,50,8,3000,826.65
500,97,50,9,3000,807.38
500,97,55,1,3000,1003.53
500,97,55,2,3000,1083.90
500,97,55,3,3000,1043.71
500,97,55,4,3000,977.91
500,97,55,5,3000,934.02
500,97,55,6,3000,896.21
500,97,55,7,3000,865.28
500,97,55,8,3000,841.54
500,97,55,9,3000,821.01
500,97,60,1,3000,1074.28
500,97,60,2,3000,1139.30
500,97,60,3,3000,1074.90
500,97,60,4,3000,1001.77
500,97,60,5,3000,953.41
500,97,60,6,3000,913.11
500,97,60,7,3000,880.12
500,97,60,8,3000,854.75
500,97,60,9,3000,834.07
500,97,65,1,3000,1152.89
500,97,65,2,3000,1191.32
500,97,65,3,3000,1102.50
500,97,65,4,3000,1023.93
500,97,65,5,3000,970.39
500,97,65,6,3000,927.76
500,97,65,7,3000,894.21
500,97,65,8,3000,868.08
500,97,65,9,3000,846.57
500,97,70,1,3000,1237.53
500,97,70,2,3000,1244.54
500,97,70,3,3000,1131.11
500,97,70,4,3000,1043.22
500,97,70,5,3000,986.52
500,97,70,6,3000,940.93
500,97,70,7,3000,907.53
500,97,70,8,3000,880.58
500,97,70,9,3000,859.51
500,99,10,1,3000,612.70
500,99,10,2,3000,647.09
500,99,10,3,3000,655.06
500,99,10,4,3000,653.97
500,99,10,5,3000,654.38
500,99,10,6,3000,653.20
500,99,10,7,3000,650.87
500,99,10,8,3000,649.66
500,99,10,9,3000,648.05
500,99,15,1,3000,643.64
500,99,15,2,3000,683.11
500,99,15,3,3000,693.79
500,99,15,4,3000,696.09
500,99,15,5,3000,698.91
500,99,15,6,3000,697.67
500,99,15,7,3000,695.20
500,99,15,8,3000,692.46
500,99,15,9,3000,689.07
500,99,20,1,3000,678.70
500,99,20,2,3000,724.79
500,99,20,3,3000,737.97
500,99,20,4,3000,742.09
500,99,20,5,3000,743.91
500,99,20,6,3000,740.97
500,99,20,7,3000,735.69
500,99,20,8,3000,728.21
500,99,20,9,3000,721.05
500,99,25,1,3000,715.64
500,99,25,2,3000,769.94
500,99,25,3,3000,788.34
500,99,25,4,3000,788.77
500,99,25,5,3000,788.69
500,99,25,6,3000,780.51
500,99,25,7,3000,768.71
500,99,25,8,3000,756.47
500,99,25,9,3000,743.99
500,99,30,1,3000,756.50
500,99,30,2,3000,819.60
500,99,30,3,3000,838.02
500,99,30,4,3000,834.82
500,99,30,5,3000,828.14
500,99,30,6,3000,812.61
500,99,30,7,3000,794.66
500,99,30,8,3000,776.63
500,99,30,9,3000,758.92
500,99,35,1,3000,800.61
500,99,35,2,3000,872.23
500,99,35,3,3000,888.33
500,99,35,4,3000,876.38
500,99,35,5,3000,862.95
500,99,35,6,3000,836.26
500,99,35,7,3000,812.44
500,99,35,8,3000,791.98
500,99,35,9,3000,776.00
500,99,40,1,3000,850.60
500,99,40,2,3000,931.37
500,99,40,3,3000,940.06
500,99,40,4,3000,913.42
500,99,40,5,3000,889.79
500,99,40,6,3000,855.27
500,99,40,7,3000,829.70
500,99,40,8,3000,809.90
500,99,40,9,3000,792.26
500,99,45,1,3000,904.71
500,99,45,2,3000,988.80
500,99,45,3,3000,986.18
500,99,45,4,3000,945.70
500,99,45,5,3000,909.24
500,99,45,6,3000,875.06
500,99,45,7,3000,848.09
500,99,45,8,3000,825.81
500,99,45,9,3000,807.31
500,99,50,1,3000,966.31
500,99,50,2,3000,1049.35
500,99,50,3,3000,1026.22
500,99,50,4,3000,969.42
500,99,50,5,3000,930.31
500,99,50,6,3000,894.04
500,99,50,7,3000,864.94
500,99,50,8,3000,840.96
500,99,50,9,3000,821.48
500,99,55,1,3000,1033.19
500,99,55,2,3000,1108.87
500,99,55,3,3000,1062.76
500,99,55,4,3000,994.29
500,99,55,5,3000,950.92
500,99,55,6,3000,911.57
500,99,55,7,3000,880.15
500,99,55,8,3000,855.38
500,99,55,9,3000,835.36
500,99,60,1,3000,1106.12
500,99,60,2,3000,1166.29
500,99,60,3,3000,1094.13
500,99,60,4,3000,1018.77
500,99,60,5,3000,970.34
500,99,60,6,3000,928.09
500,99,60,7,3000,894.80
500,99,60,8,3000,869.60
500,99,60,9,3000,848.41
500,99,65,1,3000,1188.63
500,99,65,2,3000,1221.67
500,99,65,3,3000,1121.67
500,99,65,4,3000,1039.87
500,99,65,5,3000,986.98
500,99,65,6,3000,942.33
500,99,65,7,3000,908.47
500,99,65,8,3000,882.53
500,99,65,9,3000,861.44
500,99,70,1,3000,1275.88
500,99,70,2,3000,1270.43
500,99,70,3,3000,1151.50
500,99,70,4,3000,1059.97
500,99,70,5,3000,1003.09
500,99,70,6,3000,957.56
500,99,70,7,3000,921.82
500,99,70,8,3000,895.48
500,99,70,9,3000,873.63
550,89,10,1,3000,571.10
550,89,10,2,3000,606.34
550,89,10,3,3000,616.74
550,89,10,4,3000,618.31
550,89,10,5,3000,616.20
550,89,10,6,3000,615.83
550,89,10,7,3000,614.75
550,89,10,8,3000,613.08
550,89,10,9,3000,610.49
550,89,15,1,3000,599.41
550,89,15,2,3000,639.50
550,89,15,3,3000,652.43
550,89,15,4,3000,655.27
550,89,15,5,3000,654.34
550,89,15,6,3000,655.62
550,89,15,7,3000,653.88
550,89,15,8,3000,652.09
550,89,15,9,3000,648.99
550,89,20,1,3000,630.31
550,89,20,2,3000,675.74
550,89,20,3,3000,693.40
550,89,20,4,3000,695.16
550,89,20,5,3000,696.51
550,89,20,6,3000,696.14
550,89,20,7,3000,692.00
550,89,20,8,3000,688.53
550,89,20,9,3000,681.08
550,89,25,1,3000,663.01
550,89,25,2,3000,716.35
550,89,25,3,3000,735.48
550,89,25,4,3000,740.19
550,89,25,5,3000,739.56
550,89,25,6,3000,734.43
550,89,25,7,3000,725.93
550,89,25,8,3000,715.25
550,89,25,9,3000,706.01
550,89,30,1,3000,698.81
550,89,30,2,3000,760.60
550,89,30,3,3000,781.40
550,89,30,4,3000,782.98
550,89,30,5,3000,777.83
550,89,30,6,3000,767.32
550,89,30,7,3000,752.15
550,89,30,8,3000,737.16
550,89,30,9,3000,722.32
550,89,35,1,3000,737.53
550,89,35,2,3000,809.63
550,89,35,3,3000,829.51
550,89,35,4,3000,823.57
550,89,35,5,3000,811.92
550,89,35,6,3000,794.30
550,89,35,7,3000,772.15
550,89,35,8,3000,753.74
550,89,35,9,3000,739.01
550,89,40,1,3000,779.69
550,89,40,2,3000,859.62
550,89,40,3,3000,876.81
550,89,40,4,3000,861.50
550,89,40,5,3000,840.47
550,89,40,6,3000,815.87
550,89,40,7,3000,788.79
550,89,40,8,3000,770.35
550,89,40,9,3000,753.89
550,89,45,1,3000,825.24
550,89,45,2,3000,913.60
550,89,45,3,3000,921.18
550,89,45,4,3000,893.97
550,89,45,5,3000,864.91
550,89,45,6,3000,831.94
550,89,45,7,3000,807.23
550,89,45,8,3000,786.86
550,89,45,9,3000,769.04
550,89,50,1,3000,876.56
550,89,50,2,3000,966.54
550,89,50,3,3000,964.58
550,89,50,4,3000,924.26
550,89,50,5,3000,882.09
550,89,50,6,3000,851.02
550,89,50,7,3000,824.69
550,89,50,8,3000,802.09
550,89,50,9,3000,782.22
550,89,55,1,3000,930.45
550,89,55,2,3000,1022.27
550,89,55,3,3000,1002.25
550,89,55,4,3000,946.61
550,89,55,5,3000,901.54
550,89,55,6,3000,869.31
550,89,55,7,3000,840.11
550,89,55,8,3000,816.27
550,89,55,9,3000,795.93
550,89,60,1,3000,989.92
550,89,60,2,3000,1078.81
550,89,60,3,3000,1037.29
550,89,60,4,3000,971.68
550,89,60,5,3000,921.14
550,89,60,6,3000,884.55
550,89,60,7,3000,854.77
550,89,60,8,3000,829.32
550,89,60,9,3000,809.79
550,89,65,1,3000,1057.31
550,89,65,2,3000,1133.12
